fold_id,model,q_extreme,ridge_alpha,n_train,n_val,n_val_extreme,gain_all,gain_extreme,gain_non_extreme,score
4,horizontal_regime,0.88,0.03,2434,486,103,0.08581702886322862,0.08373361840548718,0.08652172556210634,0.13605719990652093
5,horizontal_regime,0.88,0.03,2434,486,88,0.11498380559193615,-0.0252544383119987,0.13673409242592288,0.09983114260473692
0,horizontal_regime,0.88,0.1,2433,487,153,0.23323933874269076,0.5037813463561864,-0.02025720709249156,0.5355081465564027
1,horizontal_regime,0.88,0.1,2433,487,80,0.09359738853237677,0.4706461817289984,-0.10598602225381476,0.3759850975697758
2,horizontal_regime,0.88,0.1,2433,487,38,0.05388421039018357,0.4433403161047449,0.005124899632365467,0.31988840005303054
3,horizontal_regime,0.88,0.1,2433,487,164,0.1314490672914454,0.2638464748303481,0.03407497554684103,0.28975695218965425
4,horizontal_regime,0.88,0.1,2434,486,103,0.0858208688606825,0.08375216355790073,0.08652058996543088,0.13607216699542293
5,horizontal_regime,0.88,0.1,2434,486,88,0.11498358984200446,-0.025235140819167567,0.1367309580633506,0.09984250535050393
0,horizontal_regime,0.9,1e-06,2433,487,131,0.21214788308789695,0.5255339827324542,-0.0305223753220181,0.5274682727273694
1,horizontal_regime,0.9,1e-06,2433,487,75,0.09954106595018732,0.491153457379779,-0.09225769639534735,0.3942331403780547
2,horizontal_regime,0.9,1e-06,2433,487,27,0.03325590599478844,0.38287086592663466,0.0028439724562336903,0.2629784255507692
3,horizontal_regime,0.9,1e-06,2433,487,142,0.13041983106931804,0.2973736356872675,0.025622530143527576,0.30884401248167853
4,horizontal_regime,0.9,1e-06,2434,486,86,0.0705535954459794,0.07094635837432899,0.07044444478853111,0.11312141047057679
5,horizontal_regime,0.9,1e-06,2434,486,77,0.09850801205026259,-0.028154305399458047,0.11595133808101178,0.08161542881058777
0,horizontal_regime,0.9,3e-06,2433,487,131,0.21214788301989934,0.525533982529469,-0.030522375290671002,0.5274682725375808
1,horizontal_regime,0.9,3e-06,2433,487,75,0.09954106588903165,0.4911534568632466,-0.09225769623771805,0.3942331400069796
2,horizontal_regime,0.9,3e-06,2433,487,27,0.0332559060020052,0.3828708662623243,0.002843972430123139,0.2629784257593998
3,horizontal_regime,0.9,3e-06,2433,487,142,0.13041983115417594,0.2973736359261729,0.02562253011943382,0.30884401270987966
4,horizontal_regime,0.9,3e-06,2434,486,86,0.07055359554396824,0.07094635890120532,0.07044444476733767,0.11312141088469144
5,horizontal_regime,0.9,3e-06,2434,486,77,0.0985080120399186,-0.028154304897649307,0.11595133800255518,0.08161542910132902
0,horizontal_regime,0.9,1e-05,2433,487,131,0.21214788278190827,0.5255339818190208,-0.03052237518095643,0.5274682718733208
1,horizontal_regime,0.9,1e-05,2433,487,75,0.09954106567498679,0.49115345505538255,-0.09225769568601426,0.3942331387082163
2,horizontal_regime,0.9,1e-05,2433,487,27,0.033255906027264734,0.38287086743723725,0.0028439723387365633,0.26297842648960706
3,horizontal_regime,0.9,1e-05,2433,487,142,0.13041983145117886,0.29737363676234196,0.025622530035105666,0.30884401350858404
4,horizontal_regime,0.9,1e-05,2434,486,86,0.07055359588692993,0.07094636074527237,0.07044444469315915,0.11312141233409334
5,horizontal_regime,0.9,1e-05,2434,486,77,0.0985080120037149,-0.02815430314131806,0.11595133772795803,0.08161543011892405
0,horizontal_regime,0.9,3e-05,2433,487,131,0.21214788210193394,0.5255339797891685,-0.030522374867485453,0.5274682699754351
1,horizontal_regime,0.9,3e-05,2433,487,75,0.09954106506343012,0.4911534498900578,-0.09225769410971764,0.3942331349974648
2,horizontal_regime,0.9,3e-05,2433,487,27,0.03325590609943443,0.38287087079413173,0.0028439720776319358,0.26297842857591347
3,horizontal_regime,0.9,3e-05,2433,487,142,0.13041983229975843,0.2973736391513958,0.025622529794167393,0.3088440157905959
4,horizontal_regime,0.9,3e-05,2434,486,86,0.07055359686681956,0.07094636601403415,0.07044444448122135,0.11312141647524004
5,horizontal_regime,0.9,3e-05,2434,486,77,0.09850801190027629,-0.028154298123229192,0.11595133694339393,0.08161543302633878
0,horizontal_regime,0.9,0.0001,2433,487,131,0.2121478797220234,0.5255339726846856,-0.030522373770337383,0.5274682633328347
1,horizontal_regime,0.9,0.0001,2433,487,75,0.09954106292298125,0.49115343181142235,-0.0922576885926798,0.3942331220098347
2,horizontal_regime,0.9,0.0001,2433,487,27,0.03325590635202817,0.3828708825432625,0.002843971163765297,0.2629784358779857
3,horizontal_regime,0.9,0.0001,2433,487,142,0.13041983526978734,0.2973736475130861,0.02562252895088465,0.308844023777639
4,horizontal_regime,0.9,0.0001,2434,486,86,0.07055360029643369,0.07094638445469954,0.07044444373943823,0.11312143096925342
5,horizontal_regime,0.9,0.0001,2434,486,77,0.09850801153824076,-0.02815428055991864,0.11595133419742037,0.08161544320228958
0,horizontal_regime,0.9,0.0003,2433,487,131,0.21214787292227935,0.5255339523861652,-0.030522370635629577,0.5274682443539784
1,horizontal_regime,0.9,0.0003,2433,487,75,0.09954105680741358,0.49115338015818827,-0.09225767282971928,0.39423308490232656
2,horizontal_regime,0.9,0.0003,2433,487,27,0.03325590707372558,0.3828709161122004,0.0028439685527190043,0.2629784567410458
3,horizontal_regime,0.9,0.0003,2433,487,142,0.13041984375558371,0.2973736714036262,0.025622526541504688,0.30884404659775944
4,horizontal_regime,0.9,0.0003,2434,486,86,0.07055361009532898,0.0709464371423055,0.07044444162006007,0.11312147238071228
5,horizontal_regime,0.9,0.0003,2434,486,77,0.09850801050385348,-0.02815423037903834,0.11595132635178276,0.08161547227643048
0,horizontal_regime,0.9,0.001,2433,487,131,0.21214784912318338,0.5255338813413639,-0.030522359664152964,0.5274681779280017
1,horizontal_regime,0.9,0.001,2433,487,75,0.09954103540293599,0.49115319937198576,-0.09225761765940182,0.39423295502612743
2,horizontal_regime,0.9,0.001,2433,487,27,0.03325590959966727,0.38287103360341146,0.0028439594140640726,0.26297852976171415
3,horizontal_regime,0.9,0.001,2433,487,142,0.13041987345586403,0.29737375502049185,0.025622518108680065,0.3088441264681592
4,horizontal_regime,0.9,0.001,2434,486,86,0.07055364439144172,0.0709466215488061,0.07044443420224289,0.11312161732072538
5,horizontal_regime,0.9,0.001,2434,486,77,0.09850800688349859,-0.02815405474604086,0.11595129889206052,0.08161557403587408
0,horizontal_regime,0.9,0.003,2433,487,131,0.21214778112583377,0.5255336783563969,-0.03052232831708673,0.5274679881396719
1,horizontal_regime,0.9,0.003,2433,487,75,0.09954097424735567,0.49115268284098357,-0.0922574600302993,0.3942325839519458
2,horizontal_regime,0.9,0.003,2433,487,27,0.0332559168166582,0.3828713692919686,0.002843933303690358,0.26297873839183933
3,horizontal_regime,0.9,0.003,2433,487,142,0.1304199583137475,0.2973739939256069,0.02562249401493068,0.30884435466911164
4,horizontal_regime,0.9,0.003,2434,486,86,0.07055374238015333,0.07094714842349177,0.0704444130085433,0.1131220314342484
5,horizontal_regime,0.9,0.003,2434,486,77,0.09850799653962977,-0.028153552938183786,0.11595122043579598,0.0816158647767195
0,horizontal_regime,0.9,0.01,2433,487,131,0.21214754313589157,0.5255329679110948,-0.03052221860247866,0.5274673238825485
1,horizontal_regime,0.9,0.01,2433,487,75,0.09954076020363539,0.4911508749941985,-0.0922569083328511,0.3942312852001545
2,horizontal_regime,0.9,0.01,2433,487,27,0.033255942076291456,0.3828725441947174,0.002843841918177253,0.2629794685931219
3,horizontal_regime,0.9,0.01,2433,487,142,0.1304202553156408,0.29737483009099197,0.02562240968722725,0.308845153370236
4,horizontal_regime,0.9,0.01,2434,486,86,0.07055408533851747,0.07094899247287866,0.07044433883133866,0.11312348082224466
5,horizontal_regime,0.9,0.01,2434,486,77,0.09850796033612093,-0.02815179661894412,0.11595094583985861,0.08161688236475445
0,horizontal_regime,0.9,0.03,2433,487,131,0.2121468631713288,0.5255309380852359,-0.03052190513322643,0.5274654260224703
1,horizontal_regime,0.9,0.03,2433,487,75,0.09954014865710677,0.4911457098181543,-0.09225533209220942,0.39422757454799934
2,horizontal_regime,0.9,0.03,2433,487,27,0.033256014248085414,0.3828759009979921,0.0028435808235224213,0.2629815548468807
3,horizontal_regime,0.9,0.03,2433,487,142,0.13042110388648917,0.29737721911336934,0.02562216875452285,0.30884743535451076
4,horizontal_regime,0.9,0.03,2434,486,86,0.07055506520134272,0.07095426108244535,0.07044412690283385,0.11312762185080993
5,horizontal_regime,0.9,0.03,2434,486,77,0.09850785689779554,-0.028146778634768405,0.11595016128850817,0.0816197897169345
0,horizontal_regime,0.9,0.1,2433,487,131,0.21214448337353245,0.5255238339030912,-0.030520808003171744,0.5274587837153871
1,horizontal_regime,0.9,0.1,2433,487,75,0.09953800832543348,0.49112763287422073,-0.09224981569071258,0.3942145880499659
2,horizontal_regime,0.9,0.1,2433,487,27,0.03325626686585853,0.38288764908941136,0.002842667071709667,0.2629888563195053
3,horizontal_regime,0.9,0.1,2433,487,142,0.13042407381457485,0.2973855804399376,0.025621325531957163,0.30885542207853744
4,horizontal_regime,0.9,0.1,2434,486,86,0.070558494508725,0.07097270001473345,0.070443385227342,0.11314211451756508
5,horizontal_regime,0.9,0.1,2434,486,77,0.09850749486681695,-0.02812921651605148,0.11594741545760807,0.08162996495718607
0,horizontal_regime,0.92,1e-06,2433,487,115,0.19873101670801482,0.5398469158393406,-0.028118915867435427,0.5226391662116192
1,horizontal_regime,0.92,1e-06,2433,487,67,0.09933662561101897,0.5080183402721506,-0.07768802977909497,0.40414762977430935
2,horizontal_regime,0.92,1e-06,2433,487,14,0.02303404225072115,0.43290997545369253,0.0023316299480630118,0.28278002752293663
3,horizontal_regime,0.92,1e-06,2433,487,127,0.12982054607317464,0.32221283678093804,0.02300260246294512,0.3231482481417375
4,horizontal_regime,0.92,1e-06,2434,486,75,0.0549579177517847,0.03293574729006274,0.06016621455497158,0.07471936612582233
5,horizontal_regime,0.92,1e-06,2434,486,61,0.08007423378901218,-0.0478558277091366,0.09446093796410884,0.05136073716353022
0,horizontal_regime,0.92,3e-06,2433,487,115,0.19873101664704873,0.5398469156419061,-0.028118915841409266,0.5226391660321924
1,horizontal_regime,0.92,3e-06,2433,487,67,0.09933662556891108,0.5080183397823769,-0.0776880296333402,0.4041476294383372
2,horizontal_regime,0.92,3e-06,2433,487,14,0.023034042231870906,0.43290997555964755,0.002331629919858212,0.2827800275676594
3,horizontal_regime,0.92,3e-06,2433,487,127,0.12982054613099517,0.32221283697096653,0.023002602435033184,0.3231482483135751
4,horizontal_regime,0.92,3e-06,2434,486,75,0.05495791785091533,0.032935747877601416,0.06016621453828829,0.07471936657747619
5,horizontal_regime,0.92,3e-06,2434,486,61,0.08007423377805906,-0.04785582722126462,0.0944609378988473,0.051360737445300286
0,horizontal_regime,0.92,1e-05,2433,487,115,0.1987310164336685,0.5398469149508859,-0.028118915750317976,0.5226391654042
1,horizontal_regime,0.92,1e-05,2433,487,67,0.09933662542153265,0.5080183380681683,-0.07768802912319993,0.4041476282624336
2,horizontal_regime,0.92,1e-05,2433,487,14,0.02303404216589548,0.4329099759304912,0.002331629821141327,0.2827800277241902
3,horizontal_regime,0.92,1e-05,2433,487,127,0.1298205463333665,0.3222128376360661,0.02300260233734107,0.32314824891500615
4,horizontal_regime,0.92,1e-05,2434,486,75,0.05495791819787254,0.03293574993398438,0.06016621447989682,0.07471936815826316
5,horizontal_regime,0.92,1e-05,2434,486,61,0.0800742337397223,-0.04785582551371426,0.09446093767043197,0.051360738431493747
0,horizontal_regime,0.92,3e-05,2433,487,115,0.19873101582401012,0.5398469129765416,-0.028118915490056733,0.5226391636099351
1,horizontal_regime,0.92,3e-05,2433,487,67,0.0993366250004511,0.50801833317043,-0.0776880276656547,0.40414762490270906
2,horizontal_regime,0.92,3e-05,2433,487,14,0.023034041977394063,0.4329099769900435,0.0023316295390931577,0.2827800281714202
3,horizontal_regime,0.92,3e-05,2433,487,127,0.1298205469115703,0.32221283953634994,0.023002602058221213,0.32314825063338026
4,horizontal_regime,0.92,3e-05,2434,486,75,0.05495791918917873,0.032935755809364815,0.060166214313063765,0.07471937267479761
5,horizontal_regime,0.92,3e-05,2434,486,61,0.08007423363018913,-0.04785582063499822,0.09446093701781666,0.0513607412491902
0,horizontal_regime,0.92,0.0001,2433,487,115,0.198731013690206,0.5398469060663379,-0.028118914579142566,0.5226391573300088
1,horizontal_regime,0.92,0.0001,2433,487,67,0.09933662352666633,0.5080183160283467,-0.07768802256424684,0.4041476131436743
2,horizontal_regime,0.92,0.0001,2433,487,14,0.02303404131763927,0.4329099806984757,0.002331628551925001,0.28278002973672467
3,horizontal_regime,0.92,0.0001,2433,487,127,0.1298205489352832,0.32221284618734336,0.023002601081301286,0.3231482566476892
4,horizontal_regime,0.92,0.0001,2434,486,75,0.05495792265875044,0.03293577637319446,0.060166213729147905,0.07471938848266713
5,horizontal_regime,0.92,0.0001,2434,486,61,0.08007423324682253,-0.0478558035594925,0.09446093473366286,0.05136075111112703
0,horizontal_regime,0.92,0.0003,2433,487,115,0.1987310075936228,0.5398468863228999,-0.02811891197653123,0.5226391393873627
1,horizontal_regime,0.92,0.0003,2433,487,67,0.09933661931585266,0.5080182670509754,-0.0776880079887997,0.4041475795464379
2,horizontal_regime,0.92,0.0003,2433,487,14,0.023034039432626625,0.4329099912939932,0.0023316257314457437,0.28278003420902253
3,horizontal_regime,0.92,0.0003,2433,487,127,0.12982055471731993,0.3222128651901803,0.023002598290102375,0.3231482738314281
4,horizontal_regime,0.92,0.0003,2434,486,75,0.05495793257181014,0.03293583512698317,0.060166212060817494,0.07471943364800004
5,horizontal_regime,0.92,0.0003,2434,486,61,0.08007423215148915,-0.0478557547723401,0.09446092820751009,0.05136077928808509
0,horizontal_regime,0.92,0.001,2433,487,115,0.19873098625558897,0.5398468172208872,-0.02811890286739216,0.5226390765881213
1,horizontal_regime,0.92,0.001,2433,487,67,0.09933660457801087,0.5080180956302918,-0.07768795697477575,0.4041474619561859
2,horizontal_regime,0.92,0.001,2433,487,14,0.02303403283508597,0.43291002837825954,0.0023316158597748845,0.2827800498620417
3,horizontal_regime,0.92,0.001,2433,487,127,0.12982057495444463,0.3222129317000921,0.023002588520909552,0.3231483339744999
4,horizontal_regime,0.92,0.001,2434,486,75,0.054957967267497916,0.03293604076510969,0.06016620622166769,0.07471959172656373
5,horizontal_regime,0.92,0.001,2434,486,61,0.08007422831782528,-0.0478555840173765,0.09446090536598388,0.05136087790739938
0,horizontal_regime,0.92,0.003,2433,487,115,0.1987309252898349,0.539846619786734,-0.02811887684129242,0.5226388971618753
1,horizontal_regime,0.92,0.003,2433,487,67,0.09933656246993076,0.5080176058578997,-0.0776878112207788,0.40414712598467056
2,horizontal_regime,0.92,0.003,2433,487,14,0.02303401398501147,0.4329101343329248,0.002331587655066098,0.28278009458476633
3,horizontal_regime,0.92,0.003,2433,487,127,0.12982063277476888,0.32221312172825745,0.02300256060896754,0.32314850581172333
4,horizontal_regime,0.92,0.003,2434,486,75,0.054958066397852286,0.03293662830147904,0.060166189538435305,0.0747200433787397
5,horizontal_regime,0.92,0.003,2434,486,61,0.08007421736451592,-0.04785509614666371,0.09446084010455666,0.05136115967651769
0,horizontal_regime,0.92,0.01,2433,487,115,0.1987307119103607,0.5398459287691656,-0.028118785750071516,0.5226382691718601
1,horizontal_regime,0.92,0.01,2433,487,67,0.09933641509211351,0.5080158916660673,-0.07768730108595476,0.40414595009175386
2,horizontal_regime,0.92,0.01,2433,487,14,0.0230339480102322,0.43291050516979823,0.0023314889393397176,0.2827802511121111
3,horizontal_regime,0.92,0.01,2433,487,127,0.12982083514552586,0.322213786825048,0.023002462917599355,0.3231491072405547
4,horizontal_regime,0.92,0.01,2434,486,75,0.054958413351966134,0.03293868466553297,0.06016613114773374,0.07472162415128591
5,horizontal_regime,0.92,0.01,2434,486,61,0.08007417902812239,-0.04785338860630578,0.09446061169043961,0.05136214586433892
0,horizontal_regime,0.92,0.03,2433,487,115,0.19873010226042068,0.5398439544501304,-0.028118525490543646,0.5226364749304989
1,horizontal_regime,0.92,0.03,2433,487,67,0.09933599401660614,0.5080109940740385,-0.07768584359358155,0.40414259046102924
2,horizontal_regime,0.92,0.03,2433,487,14,0.023033759514990173,0.4329115646655433,0.0023312069008757414,0.2827806983143161
3,horizontal_regime,0.92,0.03,2433,487,127,0.12982141334445682,0.3222156870862664,0.023002183803079085,0.32315082559621666
4,horizontal_regime,0.92,0.03,2434,486,75,0.05495940463121089,0.032944559877917674,0.06016596432240885,0.07472614055796149
5,horizontal_regime,0.92,0.03,2434,486,61,0.08007406949718514,-0.04784850998072593,0.09445995908621362,0.051364963508749584
0,horizontal_regime,0.92,0.1,2433,487,115,0.1987279685521297,0.539837044530371,-0.028117614595071467,0.5226301952703523
1,horizontal_regime,0.92,0.1,2433,487,67,0.09933452029865986,0.5079938536559133,-0.0776807427866881,0.4041308324922078
2,horizontal_regime,0.92,0.1,2433,487,14,0.023033099829791653,0.43291527245526173,0.002330219841708664,0.28278226330294864
3,horizontal_regime,0.92,0.1,2433,487,127,0.12982343700299603,0.3222223378217205,0.023001206945132843,0.3231568396960283
4,horizontal_regime,0.92,0.1,2434,486,75,0.054962873895960836,0.032965121797386976,0.06016538049502691,0.07474194697439301
5,horizontal_regime,0.92,0.1,2434,486,61,0.08007368615776159,-0.04783143550467014,0.09445767505934298,0.051374824854959505
0,horizontal_regime,0.95,1e-06,2433,487,73,0.12227478062156905,0.523371537713706,-0.02724726494094033,0.43629770324979267
1,horizontal_regime,0.95,1e-06,2433,487,55,0.10357578855472606,0.5449654975858946,-0.04885998835089354,0.43055508710626283
2,horizontal_regime,0.95,1e-06,2433,487,7,0.017679603402071337,,0.00778491483041139,0.017679603402071337
3,horizontal_regime,0.95,1e-06,2433,487,89,0.11709575489249327,0.40745314412173045,0.010996907988741358,0.36156764136553154
4,horizontal_regime,0.95,1e-06,2434,486,48,0.05544123545310363,0.14184174856751572,0.04157197422067958,0.14054628459361307
5,horizontal_regime,0.95,1e-06,2434,486,33,0.056851146061619305,0.006025513703457125,0.0596533269619911,0.06046645428369358
0,horizontal_regime,0.95,3e-06,2433,487,73,0.1222747805778398,0.5233715374656578,-0.027247264914127507,0.4362977030572345
1,horizontal_regime,0.95,3e-06,2433,487,55,0.10357578847387497,0.544965496985886,-0.0488599882589276,0.43055508666540654
2,horizontal_regime,0.95,3e-06,2433,487,7,0.017679603388763426,,0.0077849148088403475,0.017679603388763426
3,horizontal_regime,0.95,3e-06,2433,487,89,0.11709575491296079,0.40745314421980156,0.01099690796813708,0.3615676414448417
4,horizontal_regime,0.95,3e-06,2434,486,48,0.05544123552840853,0.14184174920991618,0.041571974206094035,0.14054628505435823
5,horizontal_regime,0.95,3e-06,2434,486,33,0.0568511460412323,0.006025514100088224,0.05965332691908087,0.06046645450128524
0,horizontal_regime,0.95,1e-05,2433,487,73,0.12227478042478751,0.5233715365974894,-0.02724726482028313,0.43629770238328114
1,horizontal_regime,0.95,1e-05,2433,487,55,0.10357578819089486,0.5449654948858549,-0.04885998793704915,0.43055508512240775
2,horizontal_regime,0.95,1e-05,2433,487,7,0.01767960334218651,,0.007784914733340751,0.01767960334218651
3,horizontal_regime,0.95,1e-05,2433,487,89,0.1170957549845982,0.40745314456305004,0.010996907896022859,0.3615676417224282
4,horizontal_regime,0.95,1e-05,2434,486,48,0.05544123579197569,0.14184175145831765,0.041571974155043635,0.14054628666696628
5,horizontal_regime,0.95,1e-05,2434,486,33,0.05685114596987807,0.006025515488297467,0.059653326768895856,0.06046645526285655
0,horizontal_regime,0.95,3e-05,2433,487,73,0.12227477998749545,0.5233715341170077,-0.027247264552156574,0.4362977004577
1,horizontal_regime,0.95,3e-05,2433,487,55,0.1035757873823806,0.5449654888857668,-0.048859987017395606,0.4305550807138407
2,horizontal_regime,0.95,3e-05,2433,487,7,0.01767960320910964,,0.007784914517628604,0.01767960320910964
3,horizontal_regime,0.95,3e-05,2433,487,89,0.11709575518927624,0.40745314554375994,0.010996907689982592,0.3615676425155322
4,horizontal_regime,0.95,3e-05,2434,486,48,0.055441236545024586,0.14184175788232134,0.04157197400918559,0.14054629127441737
5,horizontal_regime,0.95,3e-05,2434,486,33,0.05685114576600907,0.00602551945460908,0.059653326339795476,0.06046645743877452
0,horizontal_regime,0.95,0.0001,2433,487,73,0.12227477845697281,0.5233715254353225,-0.02724726361371426,0.4362976937181663
1,horizontal_regime,0.95,0.0001,2433,487,55,0.10357578455257999,0.5449654678854605,-0.048859983798608245,0.4305550652838563
2,horizontal_regime,0.95,0.0001,2433,487,7,0.017679602743339816,,0.007784913762635223,0.017679602743339816
3,horizontal_regime,0.95,0.0001,2433,487,89,0.1170957559056488,0.4074531489762451,0.010996906968840732,0.36156764529139584
4,horizontal_regime,0.95,0.0001,2434,486,48,0.055441239180695615,0.14184178036633388,0.04157197349868234,0.14054630740049595
5,horizontal_regime,0.95,0.0001,2434,486,33,0.056851145052466544,0.006025533336698995,0.059653324837943854,0.06046646505448594
0,horizontal_regime,0.95,0.0003,2433,487,73,0.12227477408405103,0.52337150063051,-0.027247260932450924,0.436297674462357
1,horizontal_regime,0.95,0.0003,2433,487,55,0.10357577646743739,0.5449654078845981,-0.048859974602075425,0.4305550211981962
2,horizontal_regime,0.95,0.0003,2433,487,7,0.017679601412570394,,0.007784911605512528,0.017679601412570394
3,horizontal_regime,0.95,0.0003,2433,487,89,0.11709575795242819,0.40745315878334504,0.01099690490843553,0.3615676532224352
4,horizontal_regime,0.95,0.0003,2434,486,48,0.055441246711182515,0.1418418446063551,0.04157197204010251,0.14054635347499556
5,horizontal_regime,0.95,0.0003,2434,486,33,0.056851143013774634,0.00602557299981014,0.059653320546940565,0.060466486813660715
0,horizontal_regime,0.95,0.001,2433,487,73,0.12227475877883179,0.5233714138136991,-0.027247251548032043,0.43629760706705123
1,horizontal_regime,0.95,0.001,2433,487,55,0.10357574816945528,0.544965197881731,-0.04885994241423964,0.43055486689849387
2,horizontal_regime,0.95,0.001,2433,487,7,0.017679596754876854,,0.007784904055587077,0.017679596754876854
3,horizontal_regime,0.95,0.001,2433,487,89,0.11709576511615624,0.407453193108191,0.010996897697021763,0.36156768098107084
4,horizontal_regime,0.95,0.001,2434,486,48,0.05544127306786827,0.14184206944626757,0.041571966935078954,0.14054651473562882
5,horizontal_regime,0.95,0.001,2434,486,33,0.05685113587835745,0.006025711820655418,0.05965330552843436,0.060466562970750704
0,horizontal_regime,0.95,0.003,2433,487,73,0.12227471504968151,0.523371165765944,-0.0272472247354333,0.4362974145092479
1,horizontal_regime,0.95,0.003,2433,487,55,0.10357566731821993,0.544964597874838,-0.048859850449234875,0.4305544260431227
2,horizontal_regime,0.95,0.003,2433,487,7,0.017679583447195123,,0.007784882484404141,0.017679583447195123
3,horizontal_regime,0.95,0.003,2433,487,89,0.11709578558395671,0.40745329117914963,0.01099687709300985,0.3615677602914465
4,horizontal_regime,0.95,0.003,2434,486,48,0.05544134837253254,0.14184271184463357,0.04157195234935151,0.1405469754793127
5,horizontal_regime,0.95,0.003,2434,486,33,0.056851115491489065,0.006026108451280967,0.05965326261847132,0.06046678056225765
0,horizontal_regime,0.95,0.01,2433,487,73,0.12227456199821728,0.5233702976020241,-0.0272471308916502,0.43629674055943174
1,horizontal_regime,0.95,0.01,2433,487,55,0.10357538434054858,0.5449624978658648,-0.0488595285745372,0.43055288306006745
2,horizontal_regime,0.95,0.01,2433,487,7,0.01767953687046246,,0.00778480698565292,0.01767953687046246
3,horizontal_regime,0.95,0.01,2433,487,89,0.11709585722132132,0.4074536344271569,0.010996804979290163,0.36156803787761543
4,horizontal_regime,0.95,0.01,2434,486,48,0.05544161193707962,0.14184496022275445,0.041571901299938686,0.14054858807073228
5,horizontal_regime,0.95,0.01,2434,486,33,0.0568510441378983,0.006027496654250237,0.05965311243424023,0.06046754213044844
0,horizontal_regime,0.95,0.03,2433,487,73,0.12227412471312968,0.5233678171613059,-0.027246862769230506,0.4362948150099132
1,horizontal_regime,0.95,0.03,2433,487,55,0.10357457584707937,0.544956497970104,-0.0488586089567079,0.43054847462914175
2,horizontal_regime,0.95,0.03,2433,487,7,0.017679403795397192,,0.007784591278261498,0.017679403795397192
3,horizontal_regime,0.95,0.03,2433,487,89,0.11709606190004766,0.40745461513276426,0.010996598942857433,0.3615688309797062
4,horizontal_regime,0.95,0.03,2434,486,48,0.05544236496340217,0.14185138402174202,0.04157175544989673,0.1405531953764474
5,horizontal_regime,0.95,0.03,2434,486,33,0.056850840274332175,0.006031462912273151,0.05965268334190728,0.06046971802169607
0,horizontal_regime,0.95,0.1,2433,487,73,0.12227259427144425,0.5233591359410653,-0.0272459243719784,0.4362880758360834
1,horizontal_regime,0.95,0.1,2433,487,55,0.10357174628517206,0.54493549985004,-0.048855390576180796,0.43053304619519606
2,horizontal_regime,0.95,0.1,2433,487,7,0.017678938048001868,,0.007783836341204149,0.017678938048001868
3,horizontal_regime,0.95,0.1,2433,487,89,0.11709677828190797,0.4074580475675621,0.010995877847616705,0.3615716068224452
4,horizontal_regime,0.95,0.1,2434,486,48,0.05544500037773217,0.14187386570248747,0.04157124503802272,0.14056931979922466
5,horizontal_regime,0.95,0.1,2434,486,33,0.056850126796595526,0.006045344393323019,0.05965118158256165,0.06047733343258934
